year;comune_code;n;location;country;lat;long;COMUNE;PRO_COM
1911;NA;8;Livorno;NA;43,5484760000000;10,31060870000000;Livorno;49009
1911;NA;2;Lucca;NA;43,8430391000000;10,51565320000000;Lucca;46017
1911;NA;1;Macerata;NA;43,2984479000000;13,45565590000000;Macerata;43023
1911;NA;4;Mantova;NA;45,1563425000000;10,79143870000000;Mantova;20030
1911;NA;3;Messina;NA;38,1937342000000;15,55420880000000;Messina;83048
1911;NA;447;Milano;NA;45,4641943000000;9,18963460000000;Milano;15146
1911;NA;5;Modena;NA;44,6471280000000;10,92522690000000;Modena;36023
1911;NA;54;Napoli;NA;40,8517983000000;14,26812000000000;Napoli;63049
1911;NA;3;Novara;NA;45,4467749000000;8,61686960000000;Novara;3106
1911;NA;9;Padova;NA;45,4105029000000;11,87820710000000;Padova;28060
1911;NA;13;Palermo;NA;38,1156864000000;13,36146350000000;Palermo;82053
1911;NA;13;Parma;NA;44,8014788000000;10,32799110000000;Parma;34027
1911;NA;5;Pavia;NA;45,1853967000000;9,15525620000000;Pavia;18110
1911;NA;4;Piacenza;NA;45,0526415000000;9,69368830000000;Piacenza;33032
1911;NA;5;Pisa;NA;43,7228385000000;10,40175810000000;Pisa;50026
1911;NA;1;Poraarett0;NA;NA;NA;NA;NA
1911;NA;1;Porto Maurizio;NA;43,8745840000000;8,00780990000000;Imperia;8031
1911;NA;4;Ravenna;NA;44,4184410000000;12,20349570000000;Ravenna;39014
1911;NA;1;Reggio Calabria;NA;38,1109851000000;15,64785160000000;Reggio di Calabria;80063
1911;NA;1;Reggio Emilia;NA;44,7030966000000;10,63461530000000;Reggio nell'Emilia;35033
1911;NA;202;Roma;NA;41,8967068000000;12,48220250000000;Roma;58091
1911;NA;1;Sassari;NA;40,7258034000000;8,55573340000000;Sassari;90064
1911;NA;1;Sestri Ponente;NA;44,4276588000000;8,85281640000000;Genova;10025
1911;NA;3;Siena;NA;43,3184741000000;11,33058120000000;Siena;52032
1911;NA;261;Torino;NA;45,0703155000000;7,68685520000000;Torino;1272
1911;NA;2;Trapani;NA;38,0174282000000;12,53644640000000;Trapani;81021
1911;NA;2;Treviso;NA;45,6669338000000;12,24306080000000;Treviso;26086
1911;NA;2;Udine;NA;46,0652851000000;13,23734140000000;Udine;30129
1911;NA;1;Vado Ligure;NA;44,2702020000000;8,43914120000000;Vado Ligure;9064
1911;NA;24;Venezia;NA;45,4403790000000;12,31595470000000;Venezia;27042
1911;NA;9;Verona;NA;45,4383659000000;10,99171360000000;Verona;23091
1911;NA;6;Vicenza;NA;45,5461815000000;11,54137790000000;Vicenza;24116
1855;NA;1;Alessandria;NA;44,9072727000000;8,61167960000000;Alessandria;6003
1855;NA;1;Alger;NA;36,7537680000000;3,05875610000000;NA;NA
1855;NA;1;Altare (Savona);NA;44,3361170000000;8,34115890000000;Altare;9005
1855;NA;1;Annecy;NA;45,8992470000000;6,12938400000000;NA;NA
1855;NA;1;Beauverger (Basse Alpi);NA;46,8873983000000;9,65678220000000;NA;NA
1855;NA;2;Bergamo;NA;45,6941966000000;9,67074620000000;Bergamo;16024
1855;NA;1;Boldowen Dolgelly;NA;52,7421500000000;-3,88440000000000;NA;NA
1855;NA;1;Boston;NA;42,3600825000000;-71,05888010000000;NA;NA
1855;NA;1;Bra;NA;44,6976778000000;7,85427070000000;Bra;4029
1855;NA;1;Bruxelles;NA;50,8476424000000;4,35716960000000;NA;NA
1855;NA;2;Casale;NA;45,6410441000000;10,34148750000000;Agnosine;17003
1855;NA;1;Cassine;NA;44,7518493000000;8,52898930000000;Cassine;6043
1855;NA;3;Chambéry;NA;45,5646010000000;5,91778100000000;NA;NA
1855;NA;1;Fossano;NA;44,5495605000000;7,72505240000000;Fossano;4089
1855;NA;7;Genova;NA;44,4071448000000;8,93473810000000;Genova;10025
1855;NA;1;Genève;NA;46,2043907000000;6,14315770000000;NA;NA
1855;NA;1;Gray (Haute Saône);NA;47,4451923000000;5,59169710000000;NA;NA
1855;NA;1;Intra;NA;45,9366367000000;8,57257550000000;Verbania;3156
1855;NA;2;Londra;NA;51,5072178000000;-0,12758620000000;NA;NA
1855;NA;1;Londres;NA;51,5072178000000;-0,12758620000000;NA;NA
1855;NA;1;Marseille;NA;43,3025742000000;5,36907430000000;NA;NA
1855;NA;3;Milano;NA;45,4641943000000;9,18963460000000;Milano;15146
1855;NA;1;Monza;NA;45,5845001000000;9,27444850000000;Monza;15149
1855;NA;1;Newcastle sul Tine;NA;54,9782520000000;-1,61778000000000;NA;NA
1855;NA;1;Nizza;NA;43,7101728000000;7,26195320000000;NA;NA
1855;NA;1;Novara;NA;45,4467749000000;8,61686960000000;Novara;3106
1855;NA;1;Oristano;NA;39,9061169000000;8,58836870000000;Oristano;95038
1855;NA;2;Parigi;NA;48,8575475000000;2,35137650000000;NA;NA
1855;NA;22;Paris;NA;48,8575475000000;2,35137650000000;NA;NA
1855;NA;1;Pignérol;NA;44,8845906000000;7,33066760000000;Pinerolo;1191
1855;NA;1;Riva presso Chieri (Torino);NA;44,9827135000000;7,86931330000000;Riva Presso Chieri;1215
1855;NA;1;Solero;NA;44,9184984000000;8,51190240000000;Solero;6163
1855;NA;1;Solero (Alessandria);NA;44,9196689000000;8,50674360000000;Solero;6163
1855;NA;31;Torino;NA;45,0703155000000;7,68685520000000;Torino;1272
1855;NA;7;Turin;NA;45,0703155000000;7,68685520000000;Torino;1272
1855;NA;1;Valréas (Vaucluse);NA;44,3837240000000;4,98918700000000;NA;NA
1855;NA;1;Varallo;NA;45,8144736000000;8,25435400000000;Varallo;2156
1855;NA;1;Vercelli;NA;45,3207342000000;8,41803790000000;Vercelli;2158
1855;NA;1;Verduno (Alba);NA;44,6656952000000;7,92970300000000;Verduno;4238
1856;NA;1;Abilly (Indre et Loire);NA;46,9400954000000;0,72850350000000;NA;NA
1856;NA;1;Alessandria;NA;44,9072727000000;8,61167960000000;Alessandria;6003
1856;NA;1;Annecy;NA;45,8992470000000;6,12938400000000;NA;NA
1856;NA;1;Asti;NA;44,9007650000000;8,20643500000000;Asti;5005
1856;NA;1;Avigliana;NA;45,0841493000000;7,40711460000000;Avigliana;1013
1856;NA;1;Batignolles;NA;48,8873410000000;2,31394670000000;NA;NA
1856;NA;1;Berlino;NA;52,5200066000000;13,40495400000000;NA;NA
1856;NA;1;Biella;NA;45,5628842000000;8,05833970000000;Biella;2012
1856;NA;1;Bitschwiller (Alto Reno);NA;47,8277310000000;7,07054800000000;NA;NA
1856;NA;1;Brugeat (Allier);NA;46,0760960000000;3,36732400000000;NA;NA
1856;NA;3;Carneaux (Tarn);NA;44,0500339000000;2,16075000000000;NA;NA
1856;NA;1;Casale;NA;45,6410441000000;10,34148750000000;Agnosine;17003
1856;NA;1;Chabeuil (Drôme);NA;44,8993400000000;5,02031200000000;NA;NA
1856;NA;1;Chambéry;NA;45,5646010000000;5,91778100000000;NA;NA
1856;NA;2;Chiavari;NA;44,3166526000000;9,31997880000000;Chiavari;10015
1856;NA;1;Comnago;NA;45,8344049000000;8,55136170000000;Lesa;3084
1856;NA;1;Croce-Mosse;NA;42,5399352000000;12,03240660000000;Montefiascone;56036
1856;NA;1;Cuneo;NA;44,3844766000000;7,54267110000000;Cuneo;4078
1856;NA;1;Echenoz la Meline;NA;47,6008489000000;6,13759600000000;NA;NA
1856;NA;1;Firenze;NA;43,7699685000000;11,25767060000000;Firenze;48017
1856;NA;15;Genova;NA;44,4071448000000;8,93473810000000;Genova;10025
1856;NA;1;Grignasco;NA;45,6813102000000;8,34653240000000;Grignasco;3079
1856;NA;1;Grugliasco;NA;45,0660938000000;7,57888640000000;Grugliasco;1120
1856;NA;1;Havre;NA;48,5499990000000;-109,68408870000000;NA;NA
1856;NA;1;La-Mulatière comune de St-Foy-les-Lyons;NA;45,7258084000000;4,81165950000000;NA;NA
1856;NA;1;Langras (Haute Marne);NA;48,1260968000000;5,10713220000000;NA;NA
1856;NA;3;Lione;NA;45,7640430000000;4,83565900000000;NA;NA
1856;NA;1;Liège;NA;50,6329586000000;5,56974980000000;NA;NA
1856;NA;2;Londra;NA;51,5072178000000;-0,12758620000000;NA;NA
1856;NA;1;Londres;NA;51,5072178000000;-0,12758620000000;NA;NA
1856;NA;2;Lyon;NA;45,7640430000000;4,83565900000000;NA;NA
1856;NA;1;Marseille;NA;43,3025742000000;5,36907430000000;NA;NA
1856;NA;1;Marsiglia;NA;43,3025742000000;5,36907430000000;NA;NA
1856;NA;1;Middleton (Lancaster);NA;54,0212732000000;-2,88175810000000;NA;NA
1856;NA;1;Milan;NA;45,4685030000000;9,18240270000000;Milano;15146
1856;NA;5;Milano;NA;45,4641943000000;9,18963460000000;Milano;15146
1856;NA;1;Moncalvo;NA;45,0487921000000;8,26550340000000;Moncalvo;5069
1856;NA;1;Nizza Marittima;NA;43,7101728000000;7,26195320000000;NA;NA
1856;NA;2;Nizza marittima;NA;43,7101728000000;7,26195320000000;NA;NA
1856;NA;2;Novara;NA;45,4467749000000;8,61686960000000;Novara;3106
1856;NA;20;Parigi;NA;48,8575475000000;2,35137650000000;NA;NA
1856;NA;14;Paris;NA;48,8575475000000;2,35137650000000;NA;NA
1856;NA;1;Passy (Parigi);NA;48,8582394000000;2,27470130000000;NA;NA
1856;NA;1;Pecetto, Alessandria;NA;44,9887750000000;8,67087890000000;Pecetto di Valenza;6128
1856;NA;1;Pontoise;NA;49,0509660000000;2,10064500000000;NA;NA
1856;NA;1;Porto Ferraio;NA;42,8122145000000;10,31538700000000;Portoferraio;49014
1856;NA;1;Pralormo;NA;44,8600743000000;7,90213020000000;Pralormo;1203
1856;NA;1;Périgny (Charente inférieure);NA;46,1527440000000;-1,09378800000000;NA;NA
1856;NA;1;Racconigi;NA;44,7681795000000;7,67573720000000;Racconigi;4179
1856;NA;1;Ronco-Ferraro (Mantova);NA;45,1347787000000;10,95461380000000;Roncoferraro;20052
1856;NA;1;S. Bartolomeo di Bozzonengo;NA;NA;NA;NA;NA
1856;NA;1;S. Etienne (Loire);NA;45,4396950000000;4,38717790000000;NA;NA
1856;NA;1;Saluzzo;NA;44,6443647000000;7,49272670000000;Saluzzo;4203
1856;NA;1;Sampeyre;NA;44,5790915000000;7,18822470000000;Sampeyre;4205
1856;NA;1;Sestri-Ponente;NA;44,4276588000000;8,85281640000000;Genova;10025
1856;NA;1;Thonon;NA;46,3710387000000;6,48194240000000;NA;NA
1856;NA;60;Torino;NA;45,0703155000000;7,68685520000000;Torino;1272
1856;NA;4;Turin;NA;45,0703155000000;7,68685520000000;Torino;1272
1856;NA;1;Valenza;NA;45,0127671000000;8,64246590000000;Valenza;6177
1856;NA;1;Vercelli;NA;45,3207342000000;8,41803790000000;Vercelli;2158
1856;NA;1;Verduno (Alba);NA;44,6656952000000;7,92970300000000;Verduno;4238
1856;NA;1;Vienne;NA;48,2080696000000;16,37130950000000;NA;NA
1856;NA;1;Vlaréas;NA;NA;NA;NA;NA
1856;NA;1;Voiron;NA;45,3627130000000;5,59134900000000;NA;NA
1856;NA;1;Voltri;NA;44,4327835000000;8,75637730000000;Genova;10025
1856;NA;1;Wolverton;NA;52,0624580000000;-0,81622100000000;NA;NA
1856;NA;1;armata austriaca;NA;47,5162310000000;14,55007200000000;NA;NA
1857;NA;5;?;NA;NA;NA;NA;NA
1857;NA;2;Alessandria;NA;44,9072727000000;8,61167960000000;Alessandria;6003
1857;NA;2;Alghero;NA;40,5582971000000;8,31910700000000;Alghero;90003
1857;NA;1;Aosta;NA;45,7350508000000;7,31309480000000;Aosta;7003
1857;NA;1;Asti;NA;44,9007650000000;8,20643500000000;Asti;5005
1857;NA;1;Belgrave;NA;-37,9112468000000;145,35714020000000;NA;NA
1857;NA;1;Belvedera Lantosca (Nizza Marittima);NA;43,9744480000000;7,31180400000000;NA;NA
1857;NA;1;Bergamo;NA;45,6941966000000;9,67074620000000;Bergamo;16024
1857;NA;1;Brunswick;NA;-37,7670402000000;144,96212389999999;NA;NA
1857;NA;1;Caiston, contea di Lincoln;NA;53,4974850000000;-0,31539300000000;NA;NA
1857;NA;1;Carleon, Contea di Monmouth;NA;40,2589455000000;-74,12399600000001;NA;NA
1857;NA;1;Castellamonte;NA;45,3829612000000;7,71323510000000;Castellamonte;1066
1857;NA;1;Ceva;NA;44,3872764000000;8,03304750000000;Ceva;4066
1857;NA;1;Chambéry;NA;45,5646010000000;5,91778100000000;NA;NA
1857;NA;1;Chelsea (contean di Middlessex);NA;40,5726030000000;-74,49265410000000;NA;NA
1857;NA;1;Chiavari;NA;44,3166526000000;9,31997880000000;Chiavari;10015
1857;NA;2;Clichy la garenne;NA;48,9035194000000;2,30580330000000;NA;NA
1857;NA;1;Coggiola;NA;45,6849975000000;8,18282320000000;Coggiola;2044
1857;NA;1;Deptford nella contea di Kent;NA;39,8227054000000;-75,11951070000001;NA;NA
1857;NA;1;Firenze;NA;43,7699685000000;11,25767060000000;Firenze;48017
1857;NA;27;Genova;NA;44,4071448000000;8,93473810000000;Genova;10025
1857;NA;1;Ghemme;NA;45,5983835000000;8,42092590000000;Ghemme;3073
1857;NA;1;Ginevra;NA;46,2043907000000;6,14315770000000;NA;NA
1857;NA;1;Grenoble;NA;45,1885290000000;5,72452400000000;NA;NA
1857;NA;2;Ipswich (Suffolk);NA;52,0596687000000;1,14808670000000;NA;NA
1857;NA;1;Ivrea;NA;45,4673400000000;7,88065680000000;Ivrea;1125
1857;NA;1;La-Mulatière comune de St-Foy-les-Lyons;NA;45,7258084000000;4,81165950000000;NA;NA
1857;NA;1;Laval;NA;45,6066487000000;-73,71240899999999;NA;NA
1857;NA;1;Lesa (Pallanza);NA;45,9258794000000;8,54991790000000;Verbania;3156
1857;NA;1;Lesseillon;NA;45,2980880000000;6,80436300000000;NA;NA
1857;NA;5;Lione;NA;45,7640430000000;4,83565900000000;NA;NA
1857;NA;2;Livorno;NA;43,5484760000000;10,31060870000000;Livorno;49009
1857;NA;1;Liège;NA;50,6329586000000;5,56974980000000;NA;NA
1857;NA;5;Londra;NA;51,5072178000000;-0,12758620000000;NA;NA
1857;NA;1;Lozère, commune de Châtel de Neuvre (Allier);NA;46,4064320000000;3,31107000000000;NA;NA
1857;NA;1;Lévignac (Gironde);NA;44,8496650000000;-0,45023680000000;NA;NA
1857;NA;1;Malines;NA;51,0259143000000;4,47755530000000;NA;NA
1857;NA;2;Marsiglia;NA;43,3025742000000;5,36907430000000;NA;NA
1857;NA;3;Milano;NA;45,4641943000000;9,18963460000000;Milano;15146
1857;NA;1;Mondovì;NA;44,3956154000000;7,81864900000000;Mondovi';4130
1857;NA;1;Monforte (Alba);NA;44,5829213000000;7,96794100000000;Monforte d'Alba;4132
1857;NA;2;Monmartre;NA;48,8861929000000;2,34308950000000;NA;NA
1857;NA;1;Montaure (Eure);NA;49,2347480000000;1,08737900000000;NA;NA
1857;NA;2;New-York;NA;40,7127753000000;-74,00597280000000;NA;NA
1857;NA;1;Nizza marittima;NA;43,7101728000000;7,26195320000000;NA;NA
1857;NA;1;Novara;NA;45,4467749000000;8,61686960000000;Novara;3106
1857;NA;1;Nuceto (Mondovì);NA;44,3956154000000;7,81864900000000;Mondovi';4130
1857;NA;31;Parigi;NA;48,8575475000000;2,35137650000000;NA;NA
1857;NA;2;Pinerolo;NA;44,8845906000000;7,33066760000000;Pinerolo;1191
1857;NA;1;Rossiglione Genova;NA;44,5675617000000;8,66766780000000;Rossiglione;10051
1857;NA;1;Thonon;NA;46,3710387000000;6,48194240000000;NA;NA
1857;NA;53;Torino;NA;45,0703155000000;7,68685520000000;Torino;1272
1857;NA;1;Troyes (Aube);NA;48,2975056000000;4,07469210000000;NA;NA
1857;NA;1;Varazze;NA;44,3594050000000;8,57727950000000;Varazze;9065
1857;NA;2;Verduno (Alba);NA;44,6656952000000;7,92970300000000;Verduno;4238
1858;NA;1;?;NA;NA;NA;NA;NA
1858;NA;1;Arassa (Novara);NA;45,4467749000000;8,61686960000000;Novara;3106
1858;NA;1;Avigliana (Susa);NA;45,0841493000000;7,40711460000000;Avigliana;1013
1858;NA;1;Bergamo;NA;45,6941966000000;9,67074620000000;Bergamo;16024
1858;NA;1;Bermondsey;NA;51,4922655000000;-0,06520050000000;NA;NA
1858;NA;1;Biella;NA;45,5628842000000;8,05833970000000;Biella;2012
1858;NA;1;Bioglio;NA;45,6136631000000;8,12977080000000;Bioglio;2013
1858;NA;2;Birmingham;NA;52,4822694000000;-1,89000780000000;NA;NA
1858;NA;1;Bologna;NA;44,4948870000000;11,34261630000000;Bologna;37006
1858;NA;1;Boston;NA;42,3600825000000;-71,05888010000000;NA;NA
1858;NA;1;Bruxelles;NA;50,8476424000000;4,35716960000000;NA;NA
1858;NA;1;Cagliari;NA;39,2237323000000;9,12171940000000;Cagliari;92009
1858;NA;1;Chiavenna (Lombardia);NA;46,3210748000000;9,39771810000000;Chiavenna;14018
1858;NA;3;Firenze;NA;43,7699685000000;11,25767060000000;Firenze;48017
1858;NA;1;Forcalquier;NA;43,9599330000000;5,78071200000000;NA;NA
1858;NA;1;Fossombrone;NA;43,6896904000000;12,81099790000000;Fossombrone;41015
1858;NA;13;Genova;NA;44,4071448000000;8,93473810000000;Genova;10025
1858;NA;2;Grenoble;NA;45,1885290000000;5,72452400000000;NA;NA
1858;NA;1;Havre;NA;48,5499990000000;-109,68408870000000;NA;NA
1858;NA;1;Iaenichendorf;NA;NA;NA;NA;NA
1858;NA;1;Ivrea;NA;45,4673400000000;7,88065680000000;Ivrea;1125
1858;NA;4;Lione;NA;45,7640430000000;4,83565900000000;NA;NA
1858;NA;1;Liège;NA;50,6329586000000;5,56974980000000;NA;NA
1858;NA;1;Lodi;NA;38,1341477000000;-121,27221940000000;NA;NA
1858;NA;3;Londra;NA;51,5072178000000;-0,12758620000000;NA;NA
1858;NA;1;Manchester;NA;53,4807593000000;-2,24263050000000;NA;NA
1858;NA;2;Mans;NA;46,3754925000000;4,29203870000000;NA;NA
1858;NA;3;Marsiglia;NA;43,3025742000000;5,36907430000000;NA;NA
1858;NA;1;Middleton (Lancaster);NA;54,0212732000000;-2,88175810000000;NA;NA
1858;NA;5;Milano;NA;45,4641943000000;9,18963460000000;Milano;15146
1858;NA;1;Mondovì;NA;44,3956154000000;7,81864900000000;Mondovi';4130
1858;NA;1;Montauban;NA;44,0221252000000;1,35295990000000;NA;NA
1858;NA;1;New-York;NA;40,7127753000000;-74,00597280000000;NA;NA
1858;NA;3;Nizza Marittima;NA;43,7101728000000;7,26195320000000;NA;NA
1858;NA;1;Oleggio (Novara);NA;45,5969978000000;8,63726330000000;Oleggio;3108
1858;NA;23;Parigi;NA;48,8575475000000;2,35137650000000;NA;NA
1858;NA;2;Rouen;NA;49,4435261000000;1,09843090000000;NA;NA
1858;NA;1;Santa Maria Maggiore (Ossola);NA;46,1338800000000;8,45947980000000;Santa Maria Maggiore;3136
1858;NA;1;Savigliano;NA;44,6481313000000;7,65394570000000;Savigliano;4215
1858;NA;2;Savona;NA;44,3034046000000;8,47433150000000;Savona;9056
1858;NA;2;Sestri Ponente;NA;44,4276588000000;8,85281640000000;Genova;10025
1858;NA;1;St-Pétersbourg;NA;59,9310584000000;30,36090970000000;NA;NA
1858;NA;48;Torino;NA;45,0703155000000;7,68685520000000;Torino;1272
1858;NA;1;Tours;NA;47,3897679000000;0,68917320000000;NA;NA
1858;NA;1;Trieste;NA;45,6495264000000;13,77681820000000;Trieste;32006
1858;NA;1;Varallo;NA;45,8144736000000;8,25435400000000;Varallo;2156
1858;NA;1;Vicenza (Regno Lombardo Veneto);NA;45,5461815000000;11,54137790000000;Vicenza;24116
1858;NA;1;Voltri;NA;44,4327835000000;8,75637730000000;Genova;10025
1858;NA;1;Worcester;NA;42,2625932000000;-71,80229340000000;NA;NA
1859;NA;3;?;NA;NA;NA;NA;NA
1859;NA;1;Abbey Mills Romsey, contea di Southampton;NA;50,9889300000000;-1,49658000000000;NA;NA
1859;NA;1;Alais (Gard);NA;44,1272040000000;4,08335200000000;NA;NA
1859;NA;1;Alessandria;NA;44,9072727000000;8,61167960000000;Alessandria;6003
1859;NA;1;Asti;NA;44,9007650000000;8,20643500000000;Asti;5005
1859;NA;1;Batignolles;NA;48,8873410000000;2,31394670000000;NA;NA
1859;NA;1;Bergamo;NA;45,6941966000000;9,67074620000000;Bergamo;16024
1859;NA;1;Borgo S. Dalmazzo, Cuneo;NA;44,3297206000000;7,48841560000000;Borgo San Dalmazzo;4025
1859;NA;1;Breo (Mondovì);NA;44,3893748000000;7,81879460000000;Mondovi';4130
1859;NA;1;Bruxelles;NA;50,8476424000000;4,35716960000000;NA;NA
1859;NA;1;Casale;NA;45,6410441000000;10,34148750000000;Agnosine;17003
1859;NA;3;Chambéry;NA;45,5646010000000;5,91778100000000;NA;NA
1859;NA;1;Charleville;NA;-26,4012956000000;146,23976360000000;NA;NA
1859;NA;1;Cluse, Faucigny (Savoia);NA;NA;NA;NA;NA
1859;NA;1;Drusacco (Ivrea);NA;45,4978931000000;7,76716010000000;Vico Canavese;1297
1859;NA;1;Fermoy;NA;52,1378017000000;-8,27526060000000;NA;NA
1859;NA;1;Fossata, presso Torino;NA;45,0966541000000;7,68659450000000;Torino;1272
1859;NA;2;Genova;NA;44,4071448000000;8,93473810000000;Genova;10025
1859;NA;1;Ginevra;NA;46,2043907000000;6,14315770000000;NA;NA
1859;NA;1;Grand-Sancey (Doubs);NA;47,2966075000000;6,58355960000000;NA;NA
1859;NA;1;Ivrea;NA;45,4673400000000;7,88065680000000;Ivrea;1125
1859;NA;1;Launentin;NA;NA;NA;NA;NA
1859;NA;1;Lesseillon;NA;45,2980880000000;6,80436300000000;NA;NA
1859;NA;3;Lione;NA;45,7640430000000;4,83565900000000;NA;NA
1859;NA;8;Londra;NA;51,5072178000000;-0,12758620000000;NA;NA
1859;NA;1;Loriol (Drôme);NA;44,7518950000000;4,82237500000000;NA;NA
1859;NA;1;Losanna;NA;46,5196535000000;6,63227340000000;NA;NA
1859;NA;2;Madrid;NA;40,4167279000000;-3,70329050000000;NA;NA
1859;NA;2;Manchester;NA;53,4807593000000;-2,24263050000000;NA;NA
1859;NA;1;Mantova;NA;45,1563425000000;10,79143870000000;Mantova;20030
1859;NA;3;Marsiglia;NA;43,3025742000000;5,36907430000000;NA;NA
1859;NA;1;Mialet (Gard);NA;44,1110070000000;3,94349100000000;NA;NA
1859;NA;6;Milano;NA;45,4641943000000;9,18963460000000;Milano;15146
1859;NA;1;Modena;NA;44,6471280000000;10,92522690000000;Modena;36023
1859;NA;1;Mulhouse (Alto Reno);NA;47,7508390000000;7,33588800000000;NA;NA
1859;NA;1;Mâcot (Tarantasia);NA;NA;NA;NA;NA
1859;NA;1;Napoli;NA;40,8517983000000;14,26812000000000;Napoli;63049
1859;NA;1;New-York;NA;40,7127753000000;-74,00597280000000;NA;NA
1859;NA;2;Nizza Marittima;NA;43,7101728000000;7,26195320000000;NA;NA
1859;NA;1;Novara;NA;45,4467749000000;8,61686960000000;Novara;3106
1859;NA;1;Nuova Orleans (Louisiane);NA;29,9510658000000;-90,07153230000000;NA;NA
1859;NA;30;Parigi;NA;48,8575475000000;2,35137650000000;NA;NA
1859;NA;1;Rose Cottage, contea di Essex presso Londra;NA;51,5072178000000;-0,12758620000000;NA;NA
1859;NA;1;S. Stefano (Loire);NA;45,4401467000000;4,38730580000000;NA;NA
1859;NA;1;Santa Maria Maggiore (Ossola);NA;46,1338800000000;8,45947980000000;Santa Maria Maggiore;3136
1859;NA;2;Sestri Ponente;NA;44,4276588000000;8,85281640000000;Genova;10025
1859;NA;1;Sheffield contea di York;NA;53,3811290000000;-1,47008500000000;NA;NA
1859;NA;1;Tagolsheim (Alto Reno presso Altkirch);NA;47,6557650000000;7,26935700000000;NA;NA
1859;NA;1;Thernes presso Parigi;NA;48,8799177000000;2,29301010000000;NA;NA
1859;NA;20;Torino;NA;45,0703155000000;7,68685520000000;Torino;1272
1859;NA;1;Tours;NA;47,3897679000000;0,68917320000000;NA;NA
1859;NA;1;Trieste;NA;45,6495264000000;13,77681820000000;Trieste;32006
1859;NA;1;Venaria Vercellese;NA;45,2921693000000;8,28981500000000;Lignana;2070
1859;NA;1;la ferme Girardet (Indre et Loire);NA;47,2894925000000;0,81609700000000;NA;NA
1860;NA;2;?;NA;NA;NA;NA;NA
1860;NA;1;Bene, circondario di Mondovì;NA;NA;NA;NA;NA
1860;NA;1;Bergamo;NA;45,6941966000000;9,67074620000000;Bergamo;16024
1860;NA;1;Bologna;NA;44,4948870000000;11,34261630000000;Bologna;37006
1860;NA;1;Bonn;NA;50,7374300000000;7,09820680000000;NA;NA
1860;NA;1;Bordeaux;NA;44,8416106000000;-0,58109380000000;NA;NA
1860;NA;1;Bourges;NA;47,0812405000000;2,39796150000000;NA;NA
1860;NA;2;Bruxelles;NA;50,8476424000000;4,35716960000000;NA;NA
1860;NA;1;Casale, circondario di Pallanza;NA;45,9258794000000;8,54991790000000;Verbania;3156
1860;NA;1;Cene (Circondario di Clusone);NA;45,8898699000000;9,94506740000000;Clusone;16077
1860;NA;1;Chailloux, comune di Gemozac (Charente inférieure);NA;45,5562270000000;-0,65248900000000;NA;NA
1860;NA;1;Chéserex presso Nyon;NA;46,4005700000000;6,17475000000000;NA;NA
1860;NA;1;Coton;NA;52,2087831000000;0,06000410000000;NA;NA
1860;NA;1;Felleringen (Haut-Rhin);NA;47,8960579000000;6,98673100000000;NA;NA
1860;NA;2;Firenze;NA;43,7699685000000;11,25767060000000;Firenze;48017
1860;NA;1;Flavy le Martel (Aisne);NA;49,7134130000000;3,19111600000000;NA;NA
1860;NA;1;Gateshead, contea di Durham;NA;54,9526800000000;-1,60341100000000;NA;NA
1860;NA;1;Gebwiller (Haut-Rhin);NA;47,9115860000000;7,20933600000000;NA;NA
1860;NA;10;Genova;NA;44,4071448000000;8,93473810000000;Genova;10025
1860;NA;2;Gozzano (Novara);NA;45,7468105000000;8,43439330000000;Gozzano;3076
1860;NA;1;Gravelle St-Maurice (Seine);NA;48,5977679484713;2,38689704948019;NA;NA
1860;NA;1;Grenoble;NA;45,1885290000000;5,72452400000000;NA;NA
1860;NA;1;Guise (Aisne);NA;49,8980140000000;3,62505700000000;NA;NA
1860;NA;1;Hambourg;NA;53,5488282000000;9,98717030000000;NA;NA
1860;NA;1;Kilconguhar;NA;56,2086980000000;-2,82771600000000;NA;NA
1860;NA;1;Laval (Mayenne);NA;48,0783712000000;-0,76702060000000;NA;NA
1860;NA;1;Lesseillon;NA;45,2980880000000;6,80436300000000;NA;NA
1860;NA;10;Lione;NA;45,7640430000000;4,83565900000000;NA;NA
1860;NA;1;Livorno;NA;43,5484760000000;10,31060870000000;Livorno;49009
1860;NA;1;Lomleys Wellnyn (Kertford);NA;41,7658043000000;-72,67337230000000;NA;NA
1860;NA;4;Londra;NA;51,5072178000000;-0,12758620000000;NA;NA
1860;NA;1;Lugano;NA;46,0036778000000;8,95105200000000;NA;NA
1860;NA;1;Marcinelle (Hainaut);NA;50,3952690000000;4,42765380000000;NA;NA
1860;NA;4;Marsiglia;NA;43,3025742000000;5,36907430000000;NA;NA
1860;NA;1;Meina (Arona);NA;45,7584764000000;8,55818180000000;Arona;3008
1860;NA;1;Metz;NA;49,1178601000000;6,17602230000000;NA;NA
1860;NA;1;Middleton (Lancaster);NA;54,0212732000000;-2,88175810000000;NA;NA
1860;NA;17;Milano;NA;45,4641943000000;9,18963460000000;Milano;15146
1860;NA;1;Mondovì;NA;44,3956154000000;7,81864900000000;Mondovi';4130
1860;NA;2;Monza;NA;45,5845001000000;9,27444850000000;Monza;15149
1860;NA;1;Neuilly;NA;48,8848172000000;2,26743170000000;NA;NA
1860;NA;1;New-York;NA;40,7127753000000;-74,00597280000000;NA;NA
